,area,beta,beta_rel,delta,delta_rel,low_delta,low_delta_rel,g_KL_Vp_MC,g_KL_Vp_PC_Vp_BC,g_peak_AMPA_Vp_PC_Vp_BC
0,Vp,0.005981189198791981,0.2834399342536926,0.0010514139430597425,0.04982499033212662,0.0004869014665018767,0.023073559626936913,1.2,1.05,1.0
