,area,beta,beta_rel,delta,delta_rel,low_delta,low_delta_rel,g_KL_Vp_MC,g_KL_Vp_PC_Vp_BC,g_peak_AMPA_Vp_PC_Vp_BC
0,Vp,0.05714402720332146,0.12274434417486191,0.29750850796699524,0.6390429139137268,0.23735257983207703,0.509829044342041,1.2,1.3,2.25
