,startTime,startSample,endTime,endSample,duration,halfSlopetoFirstPeakSample,halfSlopetoFirstPeakTime,halfSlopetoFirstPeak_Amp,halfSlopefromLastPeakSample,halfSlopefromLastPeakTime,halfSlopefromLastPeak_Amp,start_Amp,end_Amp,maxPeak_Amp,maxPeakSample,maxPeakTime,n_peaks,meanAmp,AmpUp_maxPeak,subnet,subnet_size,subnet_anchor,g_peak_AMPA_Vp_PC_Vp_BC
0,2690.0,67,3270.0,125,580.0,82,2840.0,0.55529882387091,108,3100.0,0.5457666245303628,-0.29537733966390833,-0.31444173834500266,1.4059749874057283,94,2960.0,1,1.4059749874057283,1.7013523270696367,A,0.1,0.0,0.9
1,3530.0,151,4090.0,207,560.0,163,3650.0,-0.04921373917793348,196,3980.0,-0.16512424648874435,-1.0303483760430987,-1.2621693906647207,0.9319208976872319,178,3800.0,1,0.9319208976872319,1.9622692737303304,A,0.1,0.0,0.9
2,4330.0,231,4910.0,289,580.0,242,4440.0,0.4430974138876518,266,4680.0,0.7817467147392428,-0.9320721950341901,-0.25477359333100813,1.818267022809494,252,4540.0,1,1.818267022809494,2.750339217843684,A,0.1,0.0,0.9
3,5520.0,350,6060.0,404,540.0,361,5630.0,0.2806751158045888,389,5910.0,0.45233166391392876,-1.0531113326139596,-0.70979823639528,1.6144615642231372,373,5750.0,1,1.6144615642231372,2.667572896837097,A,0.1,0.0,0.9
4,6060.0,404,6330.0,431,270.0,412,6140.0,-0.34201277427675886,424,6260.0,-0.1251069875276422,-0.70979823639528,-0.2759866628970467,0.02577268784176228,419,6210.0,1,0.02577268784176228,0.7355709242370422,A,0.1,0.0,0.9
5,6590.0,457,7230.0,521,640.0,467,6690.0,0.08560967665030517,509,7110.0,-0.1766169161829132,-0.6676271500433502,-0.8817821898358056,0.8388465033439606,478,6800.0,2,0.6836974304069698,1.5064736533873107,A,0.1,0.0,0.9
6,7230.0,521,7570.0,555,340.0,532,7340.0,-0.4400829581482386,548,7500.0,-0.4062805396311058,-0.8817821898358056,-0.8141773528015399,0.0016162735393283108,541,7430.0,1,0.0016162735393283108,0.883398463375134,A,0.1,0.0,0.9
7,7570.0,555,8010.0,599,440.0,565,7670.0,0.3403544445756055,586,7880.0,0.4732243175968486,-0.8141773528015399,-0.5484376067590536,1.4948862419527509,576,7780.0,1,1.4948862419527509,2.309063594754291,A,0.1,0.0,0.9
8,8270.0,625,8850.0,683,580.0,638,8400.0,0.20506862897443812,667,8690.0,0.4407437750601424,-1.134457196003596,-0.6631069038321875,1.5445944539524723,650,8520.0,1,1.5445944539524723,2.6790516499560684,A,0.1,0.0,0.9
9,9380.0,736,9840.0,782,460.0,746,9480.0,0.2413251877633994,762,9640.0,0.44427683857206746,-0.5334715437533499,-0.1275682421360138,1.0161219192801487,754,9560.0,1,1.0161219192801487,1.5495934630334987,A,0.1,0.0,0.9
10,9840.0,782,10160.0,814,320.0,791,9930.0,0.224695829461885,805,10070.0,0.13900222180907068,-0.1275682421360138,-0.2989554574416425,0.5769599010597838,798,10000.0,1,0.5769599010597838,0.7045281431957976,A,0.1,0.0,0.9
11,10160.0,814,10390.0,837,230.0,820,10220.0,-0.14505940699209083,831,10330.0,-0.13095437690783554,-0.2989554574416425,-0.2707453972731319,0.008836643457460821,825,10270.0,1,0.008836643457460821,0.3077921008991033,A,0.1,0.0,0.9
12,10390.0,837,10720.0,870,330.0,845,10470.0,-0.09520031878043833,860,10620.0,-0.32732559212595785,-0.2707453972731319,-0.734995943964171,0.08034475971225527,851,10530.0,1,0.08034475971225527,0.35109015698538715,A,0.1,0.0,0.9
13,10720.0,870,11360.0,934,640.0,880,10820.0,-0.04505250941226813,917,11190.0,0.08375182222732042,-0.734995943964171,-0.47738728068499386,0.6448909251396348,890,10920.0,1,0.6448909251396348,1.3798868691038058,A,0.1,0.0,0.9
14,11360.0,934,11670.0,965,310.0,942,11440.0,-0.15692318834760122,956,11580.0,-0.6821510420812278,-0.47738728068499386,-1.527842988152247,0.1635409039897914,948,11500.0,1,0.1635409039897914,0.6409281846747853,A,0.1,0.0,0.9
15,11670.0,965,12090.0,1007,420.0,975,11770.0,0.20344799958237592,995,11970.0,0.958146007249773,-1.527842988152247,-0.018446972817453357,1.9347389873169991,986,11880.0,1,1.9347389873169991,3.462581975469246,A,0.1,0.0,0.9
16,12090.0,1007,12610.0,1059,520.0,1012,12140.0,0.10444352964699195,1042,12440.0,-0.6212341588588114,-0.018446972817453357,-1.46980234982906,0.22733403211143727,1019,12210.0,1,0.22733403211143727,0.24578100492889063,A,0.1,0.0,0.9
17,12880.0,1086,13670.0,1165,790.0,1098,13000.0,0.7932592391873448,1155,13570.0,-0.6119750666903975,-1.0031096895900575,-1.4389601866317814,2.589628167964747,1108,13100.0,2,1.4023191106078665,3.5927378575548046,A,0.1,0.0,0.9
18,13670.0,1165,14020.0,1200,350.0,1175,13770.0,-0.43833984021180994,1190,13920.0,0.012831294524817904,-1.4389601866317814,-0.5366179171585257,0.5622805062081615,1184,13860.0,1,0.5622805062081615,2.001240692839943,A,0.1,0.0,0.9
19,14420.0,1240,15040.0,1302,620.0,1258,14600.0,0.651449590608079,1287,14890.0,0.8367891249909015,-1.0102805839140852,-0.6396015151484403,2.3131797651302435,1272,14740.0,1,2.3131797651302435,3.3234603490443284,A,0.1,0.0,0.9
20,15570.0,1355,15900.0,1388,330.0,1365,15670.0,0.2197762640271285,1380,15820.0,0.15701667529123425,-0.11888402849070959,-0.24440320596249804,0.5584365565449666,1372,15740.0,1,0.5584365565449666,0.6773205850356762,A,0.1,0.0,0.9
21,15900.0,1388,16650.0,1463,750.0,1395,15970.0,0.09537780587079886,1444,16460.0,-0.36561745346295527,-0.24440320596249804,-0.9879458193179299,0.4351588177040957,1402,16040.0,2,0.3459348650480575,0.6795620236665938,A,0.1,0.0,0.9
22,16650.0,1463,17300.0,1528,650.0,1484,16860.0,0.2684176676254869,1515,17170.0,0.24469830243276092,-0.9879458193179299,-1.035384549703382,1.5247811545689038,1495,16970.0,1,1.5247811545689038,2.5127269738868336,A,0.1,0.0,0.9
23,17300.0,1528,17930.0,1591,630.0,1538,17400.0,-0.06789343652542712,1569,17710.0,0.04384701301989058,-1.035384549703382,-0.8119036506127466,0.8995976766525278,1551,17530.0,1,0.8995976766525278,1.9349822263559098,A,0.1,0.0,0.9
24,18370.0,1635,18990.0,1697,620.0,1648,18500.0,0.5572899185278719,1678,18800.0,0.8041738163299094,-1.045345490896577,-0.5515776952925019,2.1599253279523207,1659,18610.0,1,2.1599253279523207,3.2052708188488976,A,0.1,0.0,0.9
25,19150.0,1713,19540.0,1752,390.0,1723,19250.0,-0.2904192714454406,1740,19420.0,-0.2653068046107128,-0.6692731870025254,-0.6190482533330698,0.08843464411164412,1731,19330.0,1,0.08843464411164412,0.7577078311141695,A,0.1,0.0,0.9
26,19810.0,1779,20680.0,1866,870.0,1793,19950.0,0.39511616074824407,1833,20350.0,0.14554692868775843,-1.3330384111173685,-1.83217687523834,2.123270732613857,1815,20170.0,1,2.123270732613857,3.456309143731225,A,0.1,0.0,0.9
