,area,beta,beta_rel,delta,delta_rel,low_delta,low_delta_rel,g_KL_Vp_MC,g_KL_Vp_PC_Vp_BC,g_peak_AMPA_Vp_PC_Vp_BC
0,Vp,0.04868188500404358,0.13372662663459778,0.19349056482315063,0.5315086245536804,0.15683218836784363,0.43080994486808777,1.2,1.1,1.625
