,anchor,area,beta,beta_rel,delta,delta_rel,low_delta,low_delta_rel,size,subnet,g_peak_NaP_Vp_PC_Vp_BC
0,0.0,Vp,0.056185781955718994,0.11028800904750824,0.3027118444442749,0.5941981673240662,0.16827267408370972,0.3303052484989166,1.0,full,1.875
