,area,beta,beta_rel,delta,delta_rel,low_delta,low_delta_rel,g_KL_Vp_MC,g_KL_Vp_PC_Vp_BC,g_peak_AMPA_Vp_PC_Vp_BC
0,Vp,0.016004353761672974,0.287765771150589,0.00934357289224863,0.16800181567668915,0.006057761609554291,0.10892138630151749,1.2,1.25,1.625
