,area,beta,beta_rel,delta,delta_rel,low_delta,low_delta_rel,g_KL_Vp_MC,g_KL_Vp_PC_Vp_BC,g_peak_AMPA_Vp_PC_Vp_BC
0,Vp,0.01688281074166298,0.25820472836494446,0.01461026631295681,0.22344857454299927,0.010140052065253258,0.1550813764333725,1.2,1.3,1.75
