,area,beta,beta_rel,delta,delta_rel,low_delta,low_delta_rel,g_KL_Vp_MC,g_KL_Vp_PC_Vp_BC,g_peak_AMPA_Vp_PC_Vp_BC
0,Vp,0.06304461508989334,0.12088227272033691,0.3240801692008972,0.6213940382003784,0.2549911141395569,0.4889220893383026,1.2,1.15,1.875
