,startTime,startSample,endTime,endSample,duration,halfSlopetoFirstPeakSample,halfSlopetoFirstPeakTime,halfSlopetoFirstPeak_Amp,halfSlopefromLastPeakSample,halfSlopefromLastPeakTime,halfSlopefromLastPeak_Amp,start_Amp,end_Amp,maxPeak_Amp,maxPeakSample,maxPeakTime,n_peaks,meanAmp,AmpUp_maxPeak,subnet,subnet_size,subnet_anchor,g_peak_GABA_B1a_Vp_PC_Vp_BC
0,2390.0,37,2800.0,78,410.0,45,2470.0,-0.06473388811593772,68,2700.0,-0.8958870668112133,-0.30896552941735217,-1.9712718868079036,0.17949775318547673,55,2570.0,1,0.17949775318547673,0.4884632826028289,A,0.1,0.0,0.04
1,2800.0,78,3460.0,144,660.0,90,2920.0,0.24366413320784175,119,3210.0,0.64871562250628,-1.9712718868079036,-1.1611689082110268,2.458600153223587,102,3040.0,1,2.458600153223587,4.429872040031491,A,0.1,0.0,0.04
2,3640.0,162,4100.0,208,460.0,173,3750.0,-0.11441632180074923,194,3960.0,0.18887412603741927,-1.02495712840228,-0.41837623272594315,0.7961244848007817,182,3840.0,1,0.7961244848007817,1.8210816132030616,A,0.1,0.0,0.04
3,4100.0,208,4380.0,236,280.0,215,4170.0,-0.15593556308558232,228,4300.0,-0.23604883926733083,-0.41837623272594315,-0.5786027850894402,0.1065051065547785,221,4230.0,1,0.1065051065547785,0.5248813392807217,A,0.1,0.0,0.04
4,4380.0,236,4810.0,279,430.0,247,4490.0,0.3292128413654255,268,4700.0,0.17259044308865323,-0.5786027850894402,-0.8918475816429846,1.2370284678202912,258,4600.0,1,1.2370284678202912,1.8156312529097314,A,0.1,0.0,0.04
5,5020.0,300,5460.0,344,440.0,311,5130.0,0.3371137177782876,331,5330.0,0.697804239081212,-0.971605079836276,-0.25022403723042713,1.6458325153928512,321,5230.0,1,1.6458325153928512,2.617437595229127,A,0.1,0.0,0.04
6,5610.0,359,5840.0,382,230.0,364,5660.0,-0.005838736396248358,375,5770.0,-0.2136968900676966,-0.05707694156377473,-0.4727932489066712,0.04539946877127801,368,5700.0,1,0.04539946877127801,0.10247641033505274,A,0.1,0.0,0.04
7,5840.0,382,6120.0,410,280.0,389,5910.0,-0.14187222056854643,401,6030.0,-0.3757062204022006,-0.4727932489066712,-0.9404612485739794,0.1890488077695783,394,5960.0,1,0.1890488077695783,0.6618420566762495,A,0.1,0.0,0.04
8,6310.0,429,6790.0,477,480.0,445,6470.0,0.45053826446773415,467,6690.0,0.7594500317426252,-0.9674177633463287,-0.3495942287965465,1.868494292281797,458,6600.0,1,1.868494292281797,2.8359120556281256,A,0.1,0.0,0.04
9,6790.0,477,7050.0,503,260.0,483,6850.0,0.0011812579275180535,496,6980.0,-0.3682476488047097,-0.3495942287965465,-1.088452042261002,0.35195674465158266,489,6910.0,1,0.35195674465158266,0.7015509734481291,A,0.1,0.0,0.04
10,7050.0,503,7630.0,561,580.0,512,7140.0,-0.17881513490798007,552,7540.0,-0.4206683775469823,-1.088452042261002,-1.1650170344754105,0.730821772445042,522,7240.0,2,0.5272510259132439,1.8192738147060439,A,0.1,0.0,0.04
11,7940.0,592,8520.0,650,580.0,602,8040.0,0.09317817976684406,636,8380.0,0.5238797435368687,-1.4754137944814394,-0.6140106669413898,1.6617701540151275,612,8140.0,1,1.6617701540151275,3.137183948496567,A,0.1,0.0,0.04
12,8640.0,662,9100.0,708,460.0,674,8760.0,0.14811619606094462,697,8990.0,-0.18339636167584783,-0.5272773105011358,-1.190302425974721,0.8235097026230251,684,8860.0,1,0.8235097026230251,1.3507870131241608,A,0.1,0.0,0.04
13,9360.0,734,9950.0,793,590.0,744,9460.0,0.33011774442907216,772,9740.0,1.1764331341917962,-2.7530986438471214,-1.0604678643216734,3.4133341327052653,754,9560.0,1,3.4133341327052653,6.166432776552387,A,0.1,0.0,0.04
