,area,beta,beta_rel,delta,delta_rel,low_delta,low_delta_rel,g_KL_Vp_MC,g_KL_Vp_PC_Vp_BC,g_peak_AMPA_Vp_PC_Vp_BC
0,Vp,0.007468316238373518,0.13236603140830994,0.0050706081092357635,0.08986982703208923,0.0027037395630031824,0.04792020842432976,1.2,1.0,1.125
