,area,beta,beta_rel,delta,delta_rel,low_delta,low_delta_rel,g_KL_Vp_MC,g_KL_Vp_PC_Vp_BC,g_peak_AMPA_Vp_PC_Vp_BC
0,Vp,0.16447089612483978,0.16601106524467468,0.3619460165500641,0.3653354346752167,0.040193624794483185,0.04057001322507858,1.2,1.0,2.25
