metadata_filename,session,t_min,min_n_spikes,duration,count,mean,std,min,25%,50%,75%,max
spike_detector_Rp_layer_Rp_inh,15_grating,0,10,0,118.0,0.636982262134552,0.0790955126285553,0.38992422819137573,0.5891141891479492,0.6352192163467407,0.6821462512016296,0.8576826453208923
spike_detector_Rp_layer_Rp_inh,15_grating,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,16_warmup,0,0,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,16_warmup,0,10,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,16_warmup,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,17_noise,0,0,0,892.0,6.212657928466797,117.42874145507812,0.5581416487693787,1.05537748336792,1.3241138458251953,1.7881932258605957,3506.456298828125
spike_detector_Rp_layer_Rp_inh,17_noise,0,10,0,25.0,0.9945613741874695,0.27539679408073425,0.5581416487693787,0.8152821063995361,0.9396515488624573,1.1271400451660156,1.5816848278045654
spike_detector_Rp_layer_Rp_inh,17_noise,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,18_grating,0,0,0,1131.0,3.1635184288024902,16.83991813659668,0.4477231204509735,0.7612963914871216,0.9557529091835022,1.205604076385498,314.650390625
spike_detector_Rp_layer_Rp_inh,18_grating,0,10,0,121.0,0.6556544303894043,0.09594344347715378,0.4682086408138275,0.5849471688270569,0.6459766030311584,0.7298449873924255,0.8605676293373108
spike_detector_Rp_layer_Rp_inh,18_grating,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,19_warmup,0,0,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,19_warmup,0,10,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,19_warmup,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,20_noise,0,0,0,883.0,5.371374607086182,56.742549896240234,0.6191088557243347,1.0823062658309937,1.390741229057312,1.887642741203308,1532.50244140625
spike_detector_Rp_layer_Rp_inh,20_noise,0,10,0,25.0,1.0939810276031494,0.29543381929397583,0.6212213039398193,0.9231179356575012,1.014426827430725,1.2639473676681519,1.7458075284957886
spike_detector_Rp_layer_Rp_inh,20_noise,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,21_grating,0,0,0,1086.0,1.8234946727752686,7.09677791595459,0.3859962522983551,0.7346713542938232,0.9030603170394897,1.1428203582763672,169.88836669921875
spike_detector_Rp_layer_Rp_inh,21_grating,0,10,0,147.0,0.6534171104431152,0.08449956774711609,0.3859962522983551,0.5892626643180847,0.6438127160072327,0.7091835737228394,0.9689565300941467
spike_detector_Rp_layer_Rp_inh,21_grating,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,22_warmup,0,0,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,22_warmup,0,10,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,22_warmup,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,23_noise,0,0,0,868.0,2.8553764820098877,10.396140098571777,0.5799006819725037,1.047532081604004,1.3243274688720703,1.8045458793640137,251.0129852294922
spike_detector_Rp_layer_Rp_inh,23_noise,0,10,0,31.0,1.124398946762085,0.2918986678123474,0.6202356219291687,0.8874853849411011,1.1100705862045288,1.3079715967178345,1.9176554679870605
spike_detector_Rp_layer_Rp_inh,23_noise,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,24_grating,0,0,0,1097.0,2.1549298763275146,9.555229187011719,0.3725675642490387,0.7458345293998718,0.9218921065330505,1.1720309257507324,237.26829528808594
spike_detector_Rp_layer_Rp_inh,24_grating,0,10,0,121.0,0.6373276114463806,0.09195984154939651,0.3725675642490387,0.5735244154930115,0.6348569393157959,0.6804667711257935,0.9007247686386108
spike_detector_Rp_layer_Rp_inh,24_grating,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,25_warmup,0,0,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,25_warmup,0,10,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,25_warmup,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,26_noise,0,0,0,874.0,2.503739833831787,6.014373302459717,0.5584220886230469,1.0787103176116943,1.3901076316833496,1.9054336547851562,117.533203125
spike_detector_Rp_layer_Rp_inh,26_noise,0,10,0,19.0,1.0710903406143188,0.26050838828086853,0.6620333790779114,0.8946621417999268,1.0385620594024658,1.1969916820526123,1.6861834526062012
spike_detector_Rp_layer_Rp_inh,26_noise,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,27_grating,0,0,0,1096.0,2.7152252197265625,24.107484817504883,0.3641226291656494,0.7503021359443665,0.9237170219421387,1.1916673183441162,676.7221069335938
spike_detector_Rp_layer_Rp_inh,27_grating,0,10,0,134.0,0.6515564322471619,0.09471418708562851,0.3641226291656494,0.587292492389679,0.6444920301437378,0.6860260963439941,1.073785662651062
spike_detector_Rp_layer_Rp_inh,27_grating,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,28_warmup,0,0,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,28_warmup,0,10,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,28_warmup,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,29_noise,0,0,0,853.0,3.1207540035247803,21.943639755249023,0.5107824802398682,1.061411738395691,1.3469663858413696,1.898412823677063,557.9874267578125
spike_detector_Rp_layer_Rp_inh,29_noise,0,10,0,35.0,1.1016041040420532,0.2912678122520447,0.5107824802398682,0.9264918565750122,1.088852047920227,1.2557740211486816,1.8177343606948853
spike_detector_Rp_layer_Rp_inh,29_noise,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,30_grating,0,0,0,1099.0,2.2487432956695557,9.451210021972656,0.361742228269577,0.7389707565307617,0.9239525198936462,1.2012120485305786,200.50344848632812
spike_detector_Rp_layer_Rp_inh,30_grating,0,10,0,135.0,0.6534479260444641,0.11010868102312088,0.361742228269577,0.5736632347106934,0.6488208174705505,0.7259833812713623,1.1252925395965576
spike_detector_Rp_layer_Rp_inh,30_grating,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,31_warmup,0,0,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,31_warmup,0,10,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,31_warmup,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,32_noise,0,0,0,869.0,3.1966958045959473,16.92514991760254,0.6120750904083252,1.0694196224212646,1.371302604675293,1.9313396215438843,444.2680969238281
spike_detector_Rp_layer_Rp_inh,32_noise,0,10,0,30.0,1.1355727910995483,0.21980805695056915,0.6345119476318359,0.9729695320129395,1.1344425678253174,1.2658278942108154,1.6221740245819092
spike_detector_Rp_layer_Rp_inh,32_noise,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,33_grating,0,0,0,1110.0,2.6547722816467285,12.929849624633789,0.40323156118392944,0.7430712580680847,0.9454455375671387,1.2300924062728882,307.1101379394531
spike_detector_Rp_layer_Rp_inh,33_grating,0,10,0,125.0,0.660706639289856,0.09009363502264023,0.4619934856891632,0.6027219891548157,0.6558822989463806,0.6945761442184448,0.9864618182182312
spike_detector_Rp_layer_Rp_inh,33_grating,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,34_warmup,0,0,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,34_warmup,0,10,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,34_warmup,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,35_noise,0,0,0,866.0,2.920170307159424,22.7958984375,0.5350981950759888,1.0607202053070068,1.3635714054107666,1.9657509326934814,664.6038818359375
spike_detector_Rp_layer_Rp_inh,35_noise,0,10,0,29.0,1.081210732460022,0.2854219377040863,0.647188663482666,0.929783284664154,0.9787289500236511,1.1858879327774048,1.9333282709121704
spike_detector_Rp_layer_Rp_inh,35_noise,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,36_grating,0,0,0,1094.0,3.423537015914917,29.083887100219727,0.38349801301956177,0.7499011158943176,0.9333981275558472,1.1742467880249023,667.0
spike_detector_Rp_layer_Rp_inh,36_grating,0,10,0,149.0,0.6438026428222656,0.093209408223629,0.38349801301956177,0.5794978141784668,0.6365979909896851,0.6953632235527039,0.9314494729042053
spike_detector_Rp_layer_Rp_inh,36_grating,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,37_warmup,0,0,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,37_warmup,0,10,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,37_warmup,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,38_noise,0,0,0,882.0,2.492640256881714,6.113520622253418,0.5574154853820801,1.0799447298049927,1.3553529977798462,1.9270570278167725,132.90721130371094
spike_detector_Rp_layer_Rp_inh,38_noise,0,10,0,30.0,1.143413782119751,0.28271806240081787,0.7583724856376648,0.9054768085479736,1.0992937088012695,1.3242744207382202,1.9164056777954102
spike_detector_Rp_layer_Rp_inh,38_noise,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,39_grating,0,0,0,1106.0,2.8007283210754395,31.531831741333008,0.4592542350292206,0.7458823919296265,0.9343137741088867,1.2074253559112549,1016.973876953125
spike_detector_Rp_layer_Rp_inh,39_grating,0,10,0,133.0,0.6460294723510742,0.08770817518234253,0.4592542350292206,0.5769055485725403,0.6443130373954773,0.6954249739646912,0.8924543857574463
spike_detector_Rp_layer_Rp_inh,39_grating,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,40_warmup,0,0,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,40_warmup,0,10,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,40_warmup,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,41_noise,0,0,0,894.0,21.376577377319336,571.883544921875,0.5671483874320984,1.0647742748260498,1.3591440916061401,1.9234448671340942,17101.0
spike_detector_Rp_layer_Rp_inh,41_noise,0,10,0,20.0,1.1951185464859009,0.3463252782821655,0.7221358418464661,0.9283532500267029,1.1422128677368164,1.4812076091766357,1.7620211839675903
spike_detector_Rp_layer_Rp_inh,41_noise,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,42_grating,0,0,0,1089.0,2.929391860961914,20.089210510253906,0.42889127135276794,0.7586669921875,0.9431971311569214,1.2110806703567505,416.89385986328125
spike_detector_Rp_layer_Rp_inh,42_grating,0,10,0,116.0,0.6493695378303528,0.09232109040021896,0.42892253398895264,0.5886571407318115,0.6404824256896973,0.7041038870811462,0.8674085140228271
spike_detector_Rp_layer_Rp_inh,42_grating,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,43_warmup,0,0,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,43_warmup,0,10,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,43_warmup,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,44_noise,0,0,0,868.0,2.7068464756011963,10.563639640808105,0.5278332829475403,1.1044864654541016,1.3741402626037598,1.815335988998413,207.80447387695312
spike_detector_Rp_layer_Rp_inh,44_noise,0,10,0,31.0,1.1391217708587646,0.3137724995613098,0.6104030013084412,0.9130004644393921,1.1108689308166504,1.3410592079162598,1.8042833805084229
spike_detector_Rp_layer_Rp_inh,44_noise,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,45_grating,0,0,0,1126.0,2.346964120864868,10.676563262939453,0.37399822473526,0.7446563839912415,0.9287985563278198,1.174362301826477,232.96359252929688
spike_detector_Rp_layer_Rp_inh,45_grating,0,10,0,116.0,0.6545047163963318,0.10463498532772064,0.37399822473526,0.5942232012748718,0.6426409482955933,0.7099440097808838,0.9893264174461365
spike_detector_Rp_layer_Rp_inh,45_grating,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,46_warmup,0,0,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,46_warmup,0,10,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,46_warmup,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,47_noise,0,0,0,860.0,2.313493490219116,4.424777507781982,0.5273935198783875,1.0484788417816162,1.3352351188659668,1.8843134641647339,72.5392837524414
spike_detector_Rp_layer_Rp_inh,47_noise,0,10,0,30.0,1.0910398960113525,0.29437243938446045,0.5273935198783875,0.8705711364746094,1.0811882019042969,1.2473868131637573,1.6549073457717896
spike_detector_Rp_layer_Rp_inh,47_noise,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,48_grating,0,0,0,1094.0,1.8767757415771484,5.575842380523682,0.4155866503715515,0.7492014169692993,0.9447214007377625,1.1718227863311768,100.94833374023438
spike_detector_Rp_layer_Rp_inh,48_grating,0,10,0,132.0,0.6467610001564026,0.09010734409093857,0.4155866503715515,0.5922732949256897,0.6350181698799133,0.6988224983215332,0.9719341397285461
spike_detector_Rp_layer_Rp_inh,48_grating,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,49_warmup,0,0,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,49_warmup,0,10,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,49_warmup,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,50_noise,0,0,0,880.0,2.909884452819824,11.366751670837402,0.5935302972793579,1.0676305294036865,1.3309985399246216,1.8547344207763672,235.574462890625
spike_detector_Rp_layer_Rp_inh,50_noise,0,10,0,30.0,1.0656768083572388,0.2364436686038971,0.7066591382026672,0.8673783540725708,1.0484280586242676,1.2425570487976074,1.6345947980880737
spike_detector_Rp_layer_Rp_inh,50_noise,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,51_grating,0,0,0,1098.0,2.5918781757354736,17.07225799560547,0.43482068181037903,0.7326452732086182,0.9181466102600098,1.1899256706237793,482.0779113769531
spike_detector_Rp_layer_Rp_inh,51_grating,0,10,0,122.0,0.6432173848152161,0.09254603087902069,0.43482068181037903,0.5791693925857544,0.6485738754272461,0.6969314217567444,0.9168500900268555
spike_detector_Rp_layer_Rp_inh,51_grating,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,52_warmup,0,0,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,52_warmup,0,10,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,52_warmup,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,53_noise,0,0,0,890.0,2.429272174835205,9.601758003234863,0.5096586346626282,1.0707433223724365,1.3539958000183105,1.87599778175354,262.6015625
spike_detector_Rp_layer_Rp_inh,53_noise,0,10,0,21.0,1.0579679012298584,0.2548414468765259,0.5316616296768188,0.8611657619476318,1.0904521942138672,1.2621891498565674,1.5463370084762573
spike_detector_Rp_layer_Rp_inh,53_noise,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,54_grating,0,0,0,1119.0,3.0784173011779785,27.1849308013916,0.3976360261440277,0.7383770942687988,0.9087474942207336,1.1516914367675781,549.0260620117188
spike_detector_Rp_layer_Rp_inh,54_grating,0,10,0,121.0,0.6429437398910522,0.09316626191139221,0.3976360261440277,0.5818860530853271,0.6429197192192078,0.6987437009811401,0.9196593761444092
spike_detector_Rp_layer_Rp_inh,54_grating,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,55_warmup,0,0,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,55_warmup,0,10,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,55_warmup,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,56_noise,0,0,0,854.0,2.2363905906677246,7.460402965545654,0.5389607548713684,1.0482709407806396,1.3283569812774658,1.785918951034546,199.14285278320312
spike_detector_Rp_layer_Rp_inh,56_noise,0,10,0,26.0,1.0504059791564941,0.28586775064468384,0.6140671968460083,0.8225966691970825,1.0560719966888428,1.1478396654129028,1.8120112419128418
spike_detector_Rp_layer_Rp_inh,56_noise,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,57_grating,0,0,0,1084.0,2.460404396057129,17.057025909423828,0.36335325241088867,0.7385679483413696,0.9155486822128296,1.1577489376068115,488.9103698730469
spike_detector_Rp_layer_Rp_inh,57_grating,0,10,0,137.0,0.6457772254943848,0.0999348983168602,0.36335325241088867,0.5894473791122437,0.6410882472991943,0.6956601142883301,1.0145657062530518
spike_detector_Rp_layer_Rp_inh,57_grating,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,58_warmup,0,0,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,58_warmup,0,10,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,58_warmup,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,59_noise,0,0,0,869.0,2.7567875385284424,10.497836112976074,0.5158697366714478,1.0873193740844727,1.3726662397384644,1.9370626211166382,192.6941375732422
spike_detector_Rp_layer_Rp_inh,59_noise,0,10,0,38.0,1.082775354385376,0.21853728592395782,0.6427817344665527,0.942996621131897,1.1051890850067139,1.1742521524429321,1.7815194129943848
spike_detector_Rp_layer_Rp_inh,59_noise,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,60_grating,0,0,0,1101.0,1.9525047540664673,7.413825035095215,0.41550660133361816,0.7310971021652222,0.891189694404602,1.1567416191101074,127.25242614746094
spike_detector_Rp_layer_Rp_inh,60_grating,0,10,0,121.0,0.6483545899391174,0.0976443812251091,0.41550660133361816,0.5824524164199829,0.6376343369483948,0.7008991837501526,1.0110279321670532
spike_detector_Rp_layer_Rp_inh,60_grating,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,61_warmup,0,0,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,61_warmup,0,10,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,61_warmup,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,62_noise,0,0,0,867.0,3.4136011600494385,21.35593032836914,0.5677640438079834,1.0735394954681396,1.3242014646530151,1.8898358345031738,581.2745361328125
spike_detector_Rp_layer_Rp_inh,62_noise,0,10,0,34.0,1.1332324743270874,0.25850144028663635,0.7318138480186462,0.9554020166397095,1.1314330101013184,1.2771750688552856,1.843805193901062
spike_detector_Rp_layer_Rp_inh,62_noise,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,63_grating,0,0,0,1097.0,3.0345726013183594,15.40666389465332,0.40580442547798157,0.7485407590866089,0.9209938049316406,1.1786941289901733,289.8616943359375
spike_detector_Rp_layer_Rp_inh,63_grating,0,10,0,129.0,0.6686448454856873,0.08904226869344711,0.40580442547798157,0.6178045272827148,0.6560407280921936,0.718067467212677,0.9019480347633362
spike_detector_Rp_layer_Rp_inh,63_grating,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,64_warmup,0,0,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,64_warmup,0,10,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,64_warmup,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,65_noise,0,0,0,867.0,3.3458707332611084,16.974773406982422,0.5055801272392273,1.0491631031036377,1.3531813621520996,1.910670518875122,413.8557434082031
spike_detector_Rp_layer_Rp_inh,65_noise,0,10,0,25.0,1.1592217683792114,0.28382113575935364,0.5715468525886536,0.9859898686408997,1.1145099401474,1.2983497381210327,1.8033186197280884
spike_detector_Rp_layer_Rp_inh,65_noise,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,66_grating,0,0,0,1095.0,2.160651206970215,8.342025756835938,0.45779097080230713,0.7516732811927795,0.9381458759307861,1.146132230758667,130.19398498535156
spike_detector_Rp_layer_Rp_inh,66_grating,0,10,0,140.0,0.6521464586257935,0.09199252724647522,0.4694646894931793,0.5877167582511902,0.6436669826507568,0.7128257751464844,0.9789977669715881
spike_detector_Rp_layer_Rp_inh,66_grating,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,67_warmup,0,0,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,67_warmup,0,10,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,67_warmup,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,68_noise,0,0,0,888.0,3.3059868812561035,20.723976135253906,0.6293519735336304,1.0812102556228638,1.3766601085662842,1.8656917810440063,561.207763671875
spike_detector_Rp_layer_Rp_inh,68_noise,0,10,0,22.0,1.0809880495071411,0.22948621213436127,0.6653596758842468,1.027883768081665,1.125748634338379,1.2044950723648071,1.5048742294311523
spike_detector_Rp_layer_Rp_inh,68_noise,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,69_grating,0,0,0,1110.0,2.651169538497925,11.619343757629395,0.40374669432640076,0.7529472708702087,0.9361679553985596,1.1984453201293945,239.3183135986328
spike_detector_Rp_layer_Rp_inh,69_grating,0,10,0,131.0,0.6497422456741333,0.09729507565498352,0.40374669432640076,0.5844507217407227,0.6254453063011169,0.7069439888000488,0.9447738528251648
spike_detector_Rp_layer_Rp_inh,69_grating,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,70_warmup,0,0,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,70_warmup,0,10,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,70_warmup,0,50,0,0.0,,,,,,,
spike_detector_Rp_layer_Rp_inh,71_noise,0,0,0,879.0,4.357597351074219,40.199031829833984,0.596856951713562,1.0695366859436035,1.3602094650268555,1.900905966758728,1129.3846435546875
