metadata_filename,session,t_min,duration,count,mean,std,min,25%,50%,75%,max
spike_detector_Rp_layer_Rp_inh,03_grating,100,100,1600.0,5.006249904632568,10.25625228881836,0.0,0.0,0.0,10.0,60.0
spike_detector_Rp_layer_Rp_inh,03_grating,100,200,1600.0,5.059374809265137,7.2336745262146,0.0,0.0,0.0,10.0,40.0
spike_detector_Rp_layer_Rp_inh,03_grating,100,250,1600.0,5.03000020980835,6.248479843139648,0.0,0.0,4.0,8.0,36.0
spike_detector_Rp_layer_Rp_inh,03_grating,100,300,1600.0,4.916666507720947,5.423487663269043,0.0,0.0,3.3333332538604736,6.666666507720947,30.0
spike_detector_Rp_layer_Rp_inh,03_grating,100,400,1600.0,4.875,4.850001335144043,0.0,0.0,2.5,7.5,30.0
spike_detector_Rp_layer_Rp_inh,04_warmup,0,0,1600.0,0.0031250000465661287,0.05583173409104347,0.0,0.0,0.0,0.0,1.0
spike_detector_Rp_layer_Rp_inh,04_warmup,0,50,1600.0,0.0625,1.116634726524353,0.0,0.0,0.0,0.0,20.0
spike_detector_Rp_layer_Rp_inh,04_warmup,0,100,1600.0,0.03125,0.5583173632621765,0.0,0.0,0.0,0.0,10.0
spike_detector_Rp_layer_Rp_inh,04_warmup,0,200,1600.0,0.015625,0.27915868163108826,0.0,0.0,0.0,0.0,5.0
spike_detector_Rp_layer_Rp_inh,04_warmup,0,250,1600.0,0.012500000186264515,0.2233269363641739,0.0,0.0,0.0,0.0,4.0
spike_detector_Rp_layer_Rp_inh,04_warmup,0,300,1600.0,0.01041666604578495,0.18610577285289764,0.0,0.0,0.0,0.0,3.3333332538604736
spike_detector_Rp_layer_Rp_inh,04_warmup,0,400,1600.0,0.0078125,0.13957934081554413,0.0,0.0,0.0,0.0,2.5
spike_detector_Rp_layer_Rp_inh,05_noise,0,0,1600.0,3.320625066757202,2.6290957927703857,0.0,1.0,3.0,5.0,17.0
spike_detector_Rp_layer_Rp_inh,05_noise,0,50,1600.0,3.375,8.840714454650879,0.0,0.0,0.0,0.0,60.0
spike_detector_Rp_layer_Rp_inh,05_noise,0,100,1600.0,3.4937500953674316,6.529384136199951,0.0,0.0,0.0,10.0,50.0
spike_detector_Rp_layer_Rp_inh,05_noise,0,200,1600.0,3.3125,4.671427249908447,0.0,0.0,0.0,5.0,30.0
spike_detector_Rp_layer_Rp_inh,05_noise,0,250,1600.0,3.2799999713897705,4.211019039154053,0.0,0.0,4.0,4.0,28.0
spike_detector_Rp_layer_Rp_inh,05_noise,0,300,1600.0,3.285416603088379,3.917598009109497,0.0,0.0,3.3333332538604736,3.3333332538604736,26.66666603088379
spike_detector_Rp_layer_Rp_inh,05_noise,0,400,1600.0,3.2828125953674316,3.4232656955718994,0.0,0.0,2.5,5.0,20.0
spike_detector_Rp_layer_Rp_inh,05_noise,50,0,1600.0,3.317763090133667,2.6661555767059326,0.0,1.0526316165924072,3.1578948497772217,5.263157844543457,17.894737243652344
spike_detector_Rp_layer_Rp_inh,05_noise,50,50,1600.0,3.612499952316284,9.041622161865234,0.0,0.0,0.0,0.0,80.0
spike_detector_Rp_layer_Rp_inh,05_noise,50,100,1600.0,3.3187499046325684,6.496135234832764,0.0,0.0,0.0,10.0,50.0
spike_detector_Rp_layer_Rp_inh,05_noise,50,200,1600.0,3.2562499046325684,4.572734832763672,0.0,0.0,0.0,5.0,35.0
spike_detector_Rp_layer_Rp_inh,05_noise,50,250,1600.0,3.2674999237060547,4.152616024017334,0.0,0.0,4.0,4.0,28.0
spike_detector_Rp_layer_Rp_inh,05_noise,50,300,1600.0,3.285416841506958,3.8855395317077637,0.0,0.0,3.3333332538604736,3.3333332538604736,26.66666603088379
spike_detector_Rp_layer_Rp_inh,05_noise,50,400,1600.0,3.2718749046325684,3.418325662612915,0.0,0.0,2.5,5.0,20.0
spike_detector_Rp_layer_Rp_inh,05_noise,100,0,1600.0,3.301388740539551,2.6975314617156982,0.0,1.1111111640930176,2.7777777910232544,4.44444465637207,17.77777862548828
spike_detector_Rp_layer_Rp_inh,05_noise,100,50,1600.0,3.0250000953674316,8.209232330322266,0.0,0.0,0.0,0.0,60.0
spike_detector_Rp_layer_Rp_inh,05_noise,100,100,1600.0,3.1312499046325684,5.908010482788086,0.0,0.0,0.0,10.0,40.0
spike_detector_Rp_layer_Rp_inh,05_noise,100,200,1600.0,3.1812500953674316,4.3965020179748535,0.0,0.0,0.0,5.0,30.0
spike_detector_Rp_layer_Rp_inh,05_noise,100,250,1600.0,3.2200000286102295,4.086812496185303,0.0,0.0,4.0,4.0,28.0
spike_detector_Rp_layer_Rp_inh,05_noise,100,300,1600.0,3.2125000953674316,3.6941447257995605,0.0,0.0,3.3333332538604736,3.3333332538604736,23.33333396911621
spike_detector_Rp_layer_Rp_inh,05_noise,100,400,1600.0,3.21875,3.3689563274383545,0.0,0.0,2.5,5.0,20.0
spike_detector_Rp_layer_Rp_inh,06_grating,0,0,1600.0,4.800624847412109,3.6710758209228516,0.0,2.0,4.0,7.0,25.0
spike_detector_Rp_layer_Rp_inh,06_grating,0,50,1600.0,5.300000190734863,12.962060928344727,0.0,0.0,0.0,0.0,120.0
spike_detector_Rp_layer_Rp_inh,06_grating,0,100,1600.0,5.106249809265137,9.697808265686035,0.0,0.0,0.0,10.0,70.0
spike_detector_Rp_layer_Rp_inh,06_grating,0,200,1600.0,5.03125,6.580831050872803,0.0,0.0,5.0,10.0,40.0
spike_detector_Rp_layer_Rp_inh,06_grating,0,250,1600.0,5.077499866485596,5.7104620933532715,0.0,0.0,4.0,8.0,44.0
spike_detector_Rp_layer_Rp_inh,06_grating,0,300,1600.0,5.056250095367432,5.218819618225098,0.0,0.0,3.3333332538604736,6.666666507720947,36.66666793823242
spike_detector_Rp_layer_Rp_inh,06_grating,0,400,1600.0,4.942187309265137,4.749898910522461,0.0,2.5,5.0,7.5,32.5
spike_detector_Rp_layer_Rp_inh,06_grating,50,0,1600.0,4.774342060089111,3.713083505630493,0.0,2.1052632331848145,4.210526466369629,7.3684210777282715,26.3157901763916
spike_detector_Rp_layer_Rp_inh,06_grating,50,50,1600.0,4.912499904632568,12.65770435333252,0.0,0.0,0.0,0.0,80.0
spike_detector_Rp_layer_Rp_inh,06_grating,50,100,1600.0,4.900000095367432,9.489272117614746,0.0,0.0,0.0,10.0,60.0
spike_detector_Rp_layer_Rp_inh,06_grating,50,200,1600.0,5.021874904632568,6.704438209533691,0.0,0.0,5.0,10.0,55.0
spike_detector_Rp_layer_Rp_inh,06_grating,50,250,1600.0,5.007500171661377,5.939443588256836,0.0,0.0,4.0,8.0,44.0
spike_detector_Rp_layer_Rp_inh,06_grating,50,300,1600.0,4.9583330154418945,5.265351295471191,0.0,0.0,3.3333332538604736,6.666666507720947,36.66666793823242
spike_detector_Rp_layer_Rp_inh,06_grating,50,400,1600.0,4.828125,4.604612827301025,0.0,2.5,2.5,7.5,27.5
spike_detector_Rp_layer_Rp_inh,06_grating,100,0,1600.0,4.766666889190674,3.824394464492798,0.0,2.222222328186035,4.44444465637207,6.666666507720947,27.77777862548828
spike_detector_Rp_layer_Rp_inh,06_grating,100,50,1600.0,4.887499809265137,12.163667678833008,0.0,0.0,0.0,0.0,80.0
spike_detector_Rp_layer_Rp_inh,06_grating,100,100,1600.0,4.956250190734863,9.70473861694336,0.0,0.0,0.0,10.0,80.0
spike_detector_Rp_layer_Rp_inh,06_grating,100,200,1600.0,5.03125,7.057719707489014,0.0,0.0,0.0,10.0,55.0
spike_detector_Rp_layer_Rp_inh,06_grating,100,250,1600.0,4.96750020980835,6.036283016204834,0.0,0.0,4.0,8.0,44.0
spike_detector_Rp_layer_Rp_inh,06_grating,100,300,1600.0,4.887499809265137,5.153591156005859,0.0,0.0,3.3333332538604736,6.666666507720947,36.66666793823242
spike_detector_Rp_layer_Rp_inh,06_grating,100,400,1600.0,4.806250095367432,4.666148662567139,0.0,0.0,2.5,7.5,35.0
spike_detector_Rp_layer_Rp_inh,07_warmup,0,0,1600.0,0.0006249999860301614,0.02500000037252903,0.0,0.0,0.0,0.0,1.0
spike_detector_Rp_layer_Rp_inh,07_warmup,0,50,1600.0,0.012500000186264515,0.4999999701976776,0.0,0.0,0.0,0.0,20.0
spike_detector_Rp_layer_Rp_inh,07_warmup,0,100,1600.0,0.0062500000931322575,0.2499999850988388,0.0,0.0,0.0,0.0,10.0
spike_detector_Rp_layer_Rp_inh,07_warmup,0,200,1600.0,0.0031250000465661287,0.1249999925494194,0.0,0.0,0.0,0.0,5.0
spike_detector_Rp_layer_Rp_inh,07_warmup,0,250,1600.0,0.0024999999441206455,0.10000000149011612,0.0,0.0,0.0,0.0,4.0
spike_detector_Rp_layer_Rp_inh,07_warmup,0,300,1600.0,0.00208333320915699,0.0833333283662796,0.0,0.0,0.0,0.0,3.3333332538604736
spike_detector_Rp_layer_Rp_inh,07_warmup,0,400,1600.0,0.0015625000232830644,0.0624999962747097,0.0,0.0,0.0,0.0,2.5
spike_detector_Rp_layer_Rp_inh,08_noise,0,0,1600.0,3.330625057220459,2.6850638389587402,0.0,1.0,3.0,5.0,16.0
spike_detector_Rp_layer_Rp_inh,08_noise,0,50,1600.0,3.0999999046325684,8.51089096069336,0.0,0.0,0.0,0.0,80.0
