,area,beta,beta_rel,delta,delta_rel,low_delta,low_delta_rel,g_KL_Vp_MC,g_KL_Vp_PC_Vp_BC,g_peak_AMPA_Vp_PC_Vp_BC
0,Vp,0.11808966845273972,0.15954308211803436,0.2904186546802521,0.3923652768135071,0.11167008429765701,0.15087001025676727,1.2,1.1,2.25
