,startTime,startSample,endTime,endSample,duration,halfSlopetoFirstPeakSample,halfSlopetoFirstPeakTime,halfSlopetoFirstPeak_Amp,halfSlopefromLastPeakSample,halfSlopefromLastPeakTime,halfSlopefromLastPeak_Amp,start_Amp,end_Amp,maxPeak_Amp,maxPeakSample,maxPeakTime,n_peaks,meanAmp,AmpUp_maxPeak,subnet,subnet_size,subnet_anchor,g_peak_GABA_B1a_Vp_PC_Vp_BC
0,2360.0,34,2790.0,77,430.0,41,2430.0,-0.25376081159557484,65,2670.0,-0.934487912583138,-0.5932322382367688,-1.954686440211895,0.08571061504561911,47,2490.0,1,0.08571061504561911,0.678942853282388,A,0.1,0.0,0.12
1,2790.0,77,3370.0,135,580.0,88,2900.0,0.34219899682256605,108,3100.0,0.7081211751294505,-1.954686440211895,-1.2228420835981264,2.639084433857027,97,2990.0,1,2.639084433857027,4.593770874068922,A,0.1,0.0,0.12
2,3370.0,135,3940.0,192,570.0,146,3480.0,0.21041063746682132,174,3760.0,-0.17395417725453788,-1.2228420835981264,-1.991571713040845,1.6436633585317693,155,3570.0,1,1.6436633585317693,2.8665054421298954,A,0.1,0.0,0.12
3,3940.0,192,4530.0,251,590.0,206,4080.0,-0.09133189864712365,237,4390.0,-0.059881222434021275,-1.991571713040845,-1.9286703606146403,1.808907915746598,218,4200.0,1,1.808907915746598,3.8004796287874427,A,0.1,0.0,0.12
4,4530.0,251,5060.0,304,530.0,264,4660.0,-0.3230321862692751,292,4940.0,0.4071201363856315,-1.9286703606146403,-0.46836571530482696,1.28260598807609,278,4800.0,1,1.28260598807609,3.2112763486907303,A,0.1,0.0,0.12
5,5060.0,304,5630.0,361,570.0,313,5150.0,-0.07603910762129529,352,5540.0,-0.30641617156932677,-0.46836571530482696,-1.045329290265984,0.4324969471273305,342,5440.0,2,0.3743922235947834,0.9008626624321574,A,0.1,0.0,0.12
6,5630.0,361,6350.0,433,720.0,375,5770.0,-0.010027288080028951,407,6090.0,-0.48004866175085326,-1.045329290265984,-1.985372037607633,1.0252747141059262,393,5950.0,1,1.0252747141059262,2.0706040043719103,A,0.1,0.0,0.12
7,6350.0,433,7140.0,512,790.0,446,6480.0,0.16284503930549032,484,6860.0,0.2096053510014757,-1.985372037607633,-1.8918514142156622,2.3110621162186136,458,6600.0,1,2.3110621162186136,4.2964341538262465,A,0.1,0.0,0.12
8,7140.0,512,7920.0,590,780.0,527,7290.0,0.11640792741756512,559,7610.0,0.29191467462681664,-1.8918514142156622,-1.5408379197971596,2.124667269050793,541,7430.0,1,2.124667269050793,4.016518683266455,A,0.1,0.0,0.12
9,7920.0,590,8180.0,616,260.0,598,8000.0,-0.7205969125675145,610,8120.0,-0.07145915430155372,-1.5408379197971596,-0.24256240326523817,0.09964409466213071,606,8080.0,1,0.09964409466213071,1.6404820144592902,A,0.1,0.0,0.12
10,8180.0,616,8400.0,638,220.0,621,8230.0,-0.06843819209362118,632,8340.0,-0.25002277761676817,-0.24256240326523817,-0.6057315743115321,0.10568601907799584,626,8280.0,1,0.10568601907799584,0.348248422343234,A,0.1,0.0,0.12
11,8400.0,638,8910.0,689,510.0,648,8500.0,0.33327977312076673,666,8680.0,-0.02135676553481969,-0.6057315743115321,-1.315004651622705,1.2722911205530656,655,8570.0,1,1.2722911205530656,1.8780226948645977,A,0.1,0.0,0.12
12,8910.0,689,9660.0,764,750.0,703,9050.0,0.5545941388618825,738,9400.0,0.20918794501695137,-1.315004651622705,-2.0058170393125674,2.4241929293464697,716,9180.0,1,2.4241929293464697,3.739197580969175,A,0.1,0.0,0.12
