,startTime,startSample,endTime,endSample,duration,halfSlopetoFirstPeakSample,halfSlopetoFirstPeakTime,halfSlopetoFirstPeak_Amp,halfSlopefromLastPeakSample,halfSlopefromLastPeakTime,halfSlopefromLastPeak_Amp,start_Amp,end_Amp,maxPeak_Amp,maxPeakSample,maxPeakTime,n_peaks,meanAmp,AmpUp_maxPeak,subnet,subnet_size,subnet_anchor,g_peak_GABA_B1a_Vp_PC_Vp_BC
0,2370.0,35,2810.0,79,440.0,43,2450.0,0.03836717967999953,67,2690.0,-0.49276784196188017,-0.36175310871656624,-1.4240231520003255,0.43848746807656525,51,2530.0,1,0.43848746807656525,0.8002405767931315,A,0.1,0.0,0.09
1,3210.0,119,3930.0,191,720.0,136,3380.0,0.731058358902611,175,3770.0,0.7957554892364276,-1.495980904193697,-1.366586643526063,2.9580976219989186,150,3520.0,1,2.9580976219989186,4.454078526192616,A,0.1,0.0,0.09
2,4370.0,235,5160.0,314,790.0,247,4490.0,0.21285863757387036,291,4930.0,0.6553291005178601,-2.3487901852739204,-1.4638492593859416,2.7745074604216615,259,4610.0,1,2.7745074604216615,5.123297645695581,A,0.1,0.0,0.09
3,5160.0,314,5870.0,385,710.0,333,5350.0,-0.606435463576169,376,5780.0,-0.168057050161581,-1.4638492593859416,-0.8049968965570222,0.4688827962338601,368,5700.0,2,0.3599305642337319,1.9327320556198018,A,0.1,0.0,0.09
4,6090.0,407,6660.0,464,570.0,418,6200.0,0.42185748372415954,438,6400.0,1.3441255910058745,-2.1535586827696394,-0.30902246820621004,2.997273650217959,427,6290.0,1,2.997273650217959,5.150832332987598,A,0.1,0.0,0.09
5,7040.0,502,7630.0,561,590.0,513,7150.0,0.0438145010442203,544,7460.0,-0.5956813968824544,-0.4677260567957853,-1.7467178526491347,0.555355058884226,522,7240.0,1,0.555355058884226,1.0230811156800113,A,0.1,0.0,0.09
6,7630.0,561,8480.0,646,850.0,585,7870.0,0.6621723435137561,621,8230.0,0.5973043952880825,-1.7467178526491347,-1.8764537491004818,3.0710625396766464,598,8000.0,1,3.0710625396766464,4.817780392325782,A,0.1,0.0,0.09
7,8700.0,668,9350.0,733,650.0,680,8820.0,0.43959739506676243,714,9160.0,0.22829543690093868,-1.625895002769342,-2.048498919100989,2.5050897929028664,691,8930.0,1,2.5050897929028664,4.130984795672209,A,0.1,0.0,0.09
8,9630.0,761,10460.0,844,830.0,771,9730.0,0.3309098405361608,807,10090.0,1.0366278032775567,-2.819844363216229,-1.4084084377334376,3.4816640442885505,781,9830.0,1,3.4816640442885505,6.301508407504779,A,0.1,0.0,0.09
9,10600.0,858,10920.0,890,320.0,869,10710.0,-0.6599008271849856,883,10850.0,-0.3343431785683423,-1.6128269041980898,-0.9617116069648034,0.29302524982811884,877,10790.0,1,0.29302524982811884,1.9058521540262086,A,0.1,0.0,0.09
10,10920.0,890,11580.0,956,660.0,901,11030.0,0.6515130372800958,923,11250.0,0.9900257301510148,-0.9617116069648034,-0.28468622122296516,2.264737681524995,911,11130.0,1,2.264737681524995,3.2264492884897984,A,0.1,0.0,0.09
11,11850.0,983,12170.0,1015,320.0,992,11940.0,-0.4954058141228035,1008,12100.0,-0.20140909558373188,-1.0690001299428016,-0.48100669286465825,0.07818850169719453,1001,12030.0,1,0.07818850169719453,1.1471886316399962,A,0.1,0.0,0.09
12,12170.0,1015,12690.0,1067,520.0,1026,12280.0,0.3081209700810289,1052,12540.0,-0.3000495482574339,-0.48100669286465825,-1.697347729541584,1.097248633026716,1035,12370.0,1,1.097248633026716,1.5782553258913743,A,0.1,0.0,0.09
13,12930.0,1091,13590.0,1157,660.0,1102,13040.0,0.873501433446688,1137,13390.0,0.531401619208306,-1.0044587847406197,-1.6886584132173839,2.7514616516339956,1112,13140.0,1,2.7514616516339956,3.7559204363746153,A,0.1,0.0,0.09
14,13590.0,1157,14120.0,1210,530.0,1168,13700.0,-0.6787526418377243,1193,13950.0,-0.5865449208723634,-1.6886584132173839,-1.504242971286662,0.3311531295419351,1178,13800.0,1,0.3311531295419351,2.019811542759319,A,0.1,0.0,0.09
15,14120.0,1210,14960.0,1294,840.0,1241,14430.0,0.5413027325484798,1273,14750.0,0.8366146420651493,-1.504242971286662,-0.9136191522533231,2.586848436383622,1256,14580.0,1,2.586848436383622,4.091091407670284,A,0.1,0.0,0.09
16,15250.0,1323,15870.0,1385,620.0,1334,15360.0,-0.2356423701691004,1363,15650.0,-0.16909313969677853,-1.9384187278153688,-1.8053202668707253,1.467133987477168,1346,15480.0,1,1.467133987477168,3.405552715292537,A,0.1,0.0,0.09
17,15870.0,1385,16710.0,1469,840.0,1398,16000.0,0.36429588306339444,1435,16370.0,0.44889025536136096,-1.8053202668707253,-1.636131522274793,2.5339120329975144,1410,16120.0,1,2.5339120329975144,4.3392322998682396,A,0.1,0.0,0.09
