,area,beta,beta_rel,delta,delta_rel,low_delta,low_delta_rel,g_KL_Vp_MC,g_KL_Vp_PC_Vp_BC,g_peak_AMPA_Vp_PC_Vp_BC
0,Vp,0.0022886916995048523,0.24179387092590332,0.0013240998378023505,0.13988743722438812,0.0005630874657072127,0.05948861315846443,1.2,1.15,1.0
