,area,beta,beta_rel,delta,delta_rel,low_delta,low_delta_rel,g_KL_Vp_MC,g_KL_Vp_PC_Vp_BC,g_peak_AMPA_Vp_PC_Vp_BC
0,Vp,0.1787116825580597,0.19037894904613495,0.27235156297683716,0.2901321351528168,0.03872513398528099,0.04125332087278366,1.2,1.05,2.5
