,area,beta,beta_rel,delta,delta_rel,low_delta,low_delta_rel,g_KL_Vp_MC,g_KL_Vp_PC_Vp_BC,g_peak_AMPA_Vp_PC_Vp_BC
0,Vp,0.059863850474357605,0.12653911113739014,0.2985377609729767,0.6310436129570007,0.19979918003082275,0.422331839799881,1.2,1.25,2.125
