,area,beta,beta_rel,delta,delta_rel,low_delta,low_delta_rel,g_KL_Vp_MC,g_KL_Vp_PC_Vp_BC,g_peak_AMPA_Vp_PC_Vp_BC
0,Vp,0.007600518874824047,0.3219759464263916,0.0017239146400243044,0.07302910089492798,0.0009376387461088598,0.03972059488296509,1.2,1.15,1.25
