,area,beta,beta_rel,delta,delta_rel,low_delta,low_delta_rel,g_KL_Vp_MC,g_KL_Vp_PC_Vp_BC,g_peak_AMPA_Vp_PC_Vp_BC
0,Vp,0.06558525562286377,0.13871997594833374,0.2767200469970703,0.5852931141853333,0.19304458796977997,0.4083104133605957,1.2,1.2,2.0
