,anchor,area,beta,beta_rel,delta,delta_rel,low_delta,low_delta_rel,size,subnet,g_peak_AMPA_Vp_PC_Vp_BC
0,0.0,Vp,0.1900157332420349,0.09807166457176208,1.094054937362671,0.5646679401397705,0.8856674432754517,0.45711416006088257,0.1,A,0.9375
1,0.5,Vp,0.25543367862701416,0.13175293803215027,1.0237654447555542,0.528059184551239,0.7615875601768494,0.392827570438385,0.1,A_bis,0.9375
2,0.0,Vp,0.15510988235473633,0.1111752912402153,0.8003166913986206,0.5736284255981445,0.6676770448684692,0.4785587191581726,0.2,B,0.9375
3,0.5,Vp,0.1950964480638504,0.1333087831735611,0.8319440484046936,0.5684647560119629,0.6544654369354248,0.4471941888332367,0.2,B_bis,0.9375
4,0.15,Vp,0.14835795760154724,0.1634843349456787,0.4110355079174042,0.4529441297054291,0.31674063205718994,0.3490350842475891,0.2,B_ter,0.9375
5,0.65,Vp,0.17015336453914642,0.13171982765197754,0.637008547782898,0.4931236803531647,0.4865953326225281,0.3766852021217346,0.2,B_four,0.9375
6,0.0,Vp,0.12215514481067657,0.1235784962773323,0.5603280067443848,0.5668569207191467,0.45466554164886475,0.45996329188346863,0.3,C,0.9375
7,0.5,Vp,0.14246468245983124,0.13108401000499725,0.6204939484596252,0.570926308631897,0.4942355155944824,0.45475393533706665,0.3,C_bis,0.9375
8,0.1,Vp,0.09928665310144424,0.1478760689496994,0.34381765127182007,0.5120769143104553,0.26363033056259155,0.3926470875740051,0.3,C_ter,0.9375
9,0.6,Vp,0.12494482845067978,0.12504413723945618,0.5290416479110718,0.5294621586799622,0.4124121069908142,0.41273993253707886,0.3,C_four,0.9375
10,0.0,Vp,0.06532184779644012,0.12799088656902313,0.29323506355285645,0.5745614171028137,0.22652459144592285,0.44384971261024475,0.5,D,0.9375
11,0.5,Vp,0.084291011095047,0.12472844868898392,0.38167306780815125,0.5647754073143005,0.30488505959510803,0.4511494040489197,0.5,D_bis,0.9375
12,0.0,Vp,0.04754709079861641,0.11556442826986313,0.25531890988349915,0.6205592155456543,0.20360256731510162,0.49486130475997925,1.0,full,0.9375
