,area,beta,beta_rel,delta,delta_rel,low_delta,low_delta_rel,g_KL_Vp_MC,g_KL_Vp_PC_Vp_BC,g_peak_AMPA_Vp_PC_Vp_BC
0,Vp,0.090274877846241,0.14366871118545532,0.3650669753551483,0.580988883972168,0.19463182985782623,0.30974844098091125,1.2,1.2,2.25
