,area,beta,beta_rel,delta,delta_rel,low_delta,low_delta_rel,g_KL_Vp_MC,g_KL_Vp_PC_Vp_BC,g_peak_AMPA_Vp_PC_Vp_BC
0,Vp,0.03777223452925682,0.14428482949733734,0.14771506190299988,0.5642515420913696,0.1219831109046936,0.46595898270606995,1.2,1.3,2.0
