,area,beta,beta_rel,delta,delta_rel,low_delta,low_delta_rel,g_KL_Vp_MC,g_KL_Vp_PC_Vp_BC,g_peak_AMPA_Vp_PC_Vp_BC
0,Vp,0.10973876714706421,0.15741993486881256,0.3050512373447418,0.43759509921073914,0.16429638862609863,0.2356826812028885,1.2,1.1,2.125
