,area,beta,beta_rel,delta,delta_rel,low_delta,low_delta_rel,g_KL_Vp_MC,g_KL_Vp_PC_Vp_BC,g_peak_AMPA_Vp_PC_Vp_BC
0,Vp,0.02733025513589382,0.19077426195144653,0.05840342119336128,0.40767526626586914,0.04805720970034599,0.3354552984237671,1.2,1.25,1.75
