,area,beta,beta_rel,delta,delta_rel,low_delta,low_delta_rel,g_KL_Vp_MC,g_KL_Vp_PC_Vp_BC,g_peak_AMPA_Vp_PC_Vp_BC
0,Vp,0.09360993653535843,0.14089225232601166,0.3620237410068512,0.5448817014694214,0.24976935982704163,0.3759276866912842,1.2,1.15,2.125
