,count,mean,std,min,25%,50%,75%,max,session,area,binsize,n_units
0,2399.0,0.2775603780486768,0.03162633928779138,0.17219387755102042,0.2572278911564626,0.2763605442176871,0.2976190476190476,0.38903061224489793,02_noise,Vp_exc,25,18816
0,599.0,0.27755389509727096,0.010260402546788311,0.24819302721088435,0.2705144557823129,0.2774234693877551,0.28380102040816324,0.311437074829932,02_noise,Vp_exc,100,18816
0,2399.0,6.628277337779631,0.5831287865413105,4.533333333333333,6.24,6.624,7.018666666666666,8.554666666666666,02_noise,Vp_inh,25,3750
0,599.0,6.628149137451308,0.1814466783428649,5.906666666666666,6.506666666666667,6.626666666666667,6.738666666666667,7.304,02_noise,Vp_inh,100,3750
0,2399.0,29.97062317632347,1.436960124374983,25.483333333333334,29.0,29.925,30.891666666666666,34.575,02_noise,Tp,25,4800
0,599.0,29.96990122426266,0.7274761922746639,27.804166666666667,29.440625,29.93125,30.511458333333334,32.15,02_noise,Tp,100,4800
