,area,beta,beta_rel,delta,delta_rel,low_delta,low_delta_rel,g_KL_Vp_MC,g_KL_Vp_PC_Vp_BC,g_peak_AMPA_Vp_PC_Vp_BC
0,Vp,0.027020137757062912,0.12344569712877274,0.07697777450084686,0.35168492794036865,0.044409289956092834,0.20289073884487152,1.2,1.0,1.375
