,area,beta,beta_rel,delta,delta_rel,low_delta,low_delta_rel,g_KL_Vp_MC,g_KL_Vp_PC_Vp_BC,g_peak_AMPA_Vp_PC_Vp_BC
0,Vp,0.023659944534301758,0.22575165331363678,0.03154982998967171,0.3010331094264984,0.02189776301383972,0.20893777906894684,1.2,1.15,1.5
