,area,beta,beta_rel,delta,delta_rel,low_delta,low_delta_rel,g_KL_Vp_MC,g_KL_Vp_PC_Vp_BC,g_peak_AMPA_Vp_PC_Vp_BC
0,Vp,0.0023054820485413074,0.20610110461711884,0.0014542631106451154,0.13000544905662537,0.0004688085464295,0.041909653693437576,1.2,1.25,1.25
