,area,beta,beta_rel,delta,delta_rel,low_delta,low_delta_rel,g_KL_Vp_MC,g_KL_Vp_PC_Vp_BC,g_peak_AMPA_Vp_PC_Vp_BC
0,Vp,0.015839487314224243,0.1433381736278534,0.02089734934270382,0.18910889327526093,0.011748135089874268,0.1063138097524643,1.2,1.0,1.25
