,area,beta,beta_rel,delta,delta_rel,low_delta,low_delta_rel,g_KL_Vp_MC,g_KL_Vp_PC_Vp_BC,g_peak_AMPA_Vp_PC_Vp_BC
0,Vp,0.061419352889060974,0.12279287725687027,0.28031137585639954,0.5604135990142822,0.21079857647418976,0.42143985629081726,1.2,1.1,1.75
