,startTime,startSample,endTime,endSample,duration,halfSlopetoFirstPeakSample,halfSlopetoFirstPeakTime,halfSlopetoFirstPeak_Amp,halfSlopefromLastPeakSample,halfSlopefromLastPeakTime,halfSlopefromLastPeak_Amp,start_Amp,end_Amp,maxPeak_Amp,maxPeakSample,maxPeakTime,n_peaks,meanAmp,AmpUp_maxPeak,subnet,subnet_size,subnet_anchor,g_peak_GABA_B1a_Vp_PC_Vp_BC
0,2090.0,7,2860.0,84,770.0,19,2210.0,1.3864343244356738,64,2660.0,0.6875152383902723,-0.08497242730636193,-1.4828105993971654,2.8578410761777095,30,2320.0,1,2.8578410761777095,2.9428135034840714,A,0.1,0.0,0.14
1,3390.0,137,4000.0,198,610.0,148,3500.0,0.9953562823845903,178,3800.0,1.2577870852672177,-1.447422692584184,-0.9225610868189289,3.438135257353365,158,3600.0,1,3.438135257353365,4.8855579499375485,A,0.1,0.0,0.14
2,4350.0,233,5220.0,320,870.0,246,4480.0,0.3138333556903996,284,4860.0,0.0389203244105909,-1.9525580320900664,-2.5023840946496834,2.580224743470865,259,4610.0,1,2.580224743470865,4.532782775560932,A,0.1,0.0,0.14
3,5220.0,320,5910.0,389,690.0,335,5370.0,-0.13090097340278195,377,5790.0,0.11351690134171921,-2.5023840946496834,-1.2586667729686112,2.2405821478441195,346,5480.0,2,1.8631413617480845,4.742966242493803,A,0.1,0.0,0.14
4,5910.0,389,6550.0,453,640.0,416,6180.0,0.16365181260380535,440,6420.0,0.40254854356236114,-1.2586667729686112,-0.7808733110514999,1.585970398176222,429,6310.0,1,1.585970398176222,2.844637171144833,A,0.1,0.0,0.14
5,7060.0,504,7700.0,568,640.0,515,7170.0,0.40602816072390935,551,7530.0,0.6152532800872095,-2.218819517613841,-1.8003692788872407,3.0308758390616597,525,7270.0,1,3.0308758390616597,5.249695356675501,A,0.1,0.0,0.14
6,7950.0,593,8520.0,650,570.0,606,8080.0,0.3738762162634244,635,8370.0,0.7017254482106018,-1.3604982415362554,-0.7047997776419007,2.1082506740631044,619,8210.0,1,2.1082506740631044,3.4687489155993596,A,0.1,0.0,0.14
7,8710.0,669,9110.0,709,400.0,681,8830.0,-0.29571074830858923,700,9020.0,0.06724770895865712,-1.0678202907802203,-0.3419033762457276,0.4763987941630418,692,8940.0,1,0.4763987941630418,1.5442190849432622,A,0.1,0.0,0.14
8,9380.0,736,9980.0,796,600.0,748,9500.0,0.5237106973606247,780,9820.0,0.7741020400258265,-1.5724727718448719,-1.0716900865144678,2.619894166566121,760,9620.0,1,2.619894166566121,4.192366938410993,A,0.1,0.0,0.14
9,10620.0,860,11330.0,931,710.0,872,10740.0,0.623782989633356,905,11070.0,1.2467411005464635,-2.5675290499020087,-1.321612828075794,3.8150950291687207,882,10840.0,1,3.8150950291687207,6.382624079070729,A,0.1,0.0,0.14
10,11800.0,978,12260.0,1024,460.0,989,11910.0,-0.08617982084517184,1012,12140.0,0.8329955445863148,-2.326071750262723,-0.48772101939974977,2.153712108572379,1000,12020.0,1,2.153712108572379,4.479783858835102,A,0.1,0.0,0.14
11,12260.0,1024,13080.0,1106,820.0,1033,12350.0,0.4221596202857708,1089,12910.0,-0.45256577883310545,-0.48772101939974977,-1.9955585702974865,1.3320402599712913,1041,12430.0,2,1.2112336363012832,1.8197612793710412,A,0.1,0.0,0.14
12,13360.0,1134,14090.0,1207,730.0,1145,13470.0,0.1276861599634982,1184,13860.0,1.0033147108046607,-2.947104201399024,-1.1958470997166992,3.202476521326021,1156,13580.0,1,3.202476521326021,6.1495807227250445,A,0.1,0.0,0.14
13,14090.0,1207,14640.0,1262,550.0,1218,14200.0,-0.4007888627068781,1244,14460.0,-0.49495123427333265,-1.1958470997166992,-1.3841718428496086,0.3942693743029432,1228,14300.0,1,0.3942693743029432,1.5901164740196423,A,0.1,0.0,0.14
14,14980.0,1296,15640.0,1362,660.0,1308,15100.0,1.0792184781906415,1341,15430.0,0.6611829234758886,-0.8327245817704061,-1.668795691199912,2.991161538151689,1318,15200.0,1,2.991161538151689,3.8238861199220953,A,0.1,0.0,0.14
15,15850.0,1383,16730.0,1471,880.0,1397,15990.0,0.18136904222565198,1460,16620.0,-1.078613775623714,-1.9492337317596418,-2.3408430734946832,2.3119718162109457,1410,16120.0,2,1.2477936692291005,4.2612055479705875,A,0.1,0.0,0.14
16,16940.0,1492,17850.0,1583,910.0,1504,17060.0,0.7010657932691868,1548,17500.0,-0.037782779300542746,-1.28880473155759,-2.7665018766970486,2.6909363180959636,1515,17170.0,1,2.6909363180959636,3.9797410496535535,A,0.1,0.0,0.14
17,17850.0,1583,18120.0,1610,270.0,1592,17940.0,-1.1460190267561552,1604,18060.0,0.14109068942373448,-2.7665018766970486,-0.19228244433726932,0.4744638231847383,1600,18020.0,1,0.4744638231847383,3.240965699881787,A,0.1,0.0,0.14
18,18120.0,1610,18620.0,1660,500.0,1618,18200.0,0.8876571387337393,1638,18400.0,0.5987396232615927,-0.19228244433726932,-0.7701174752815625,1.9675967218047477,1627,18290.0,1,1.9675967218047477,2.159879166142017,A,0.1,0.0,0.14
19,18790.0,1677,19260.0,1724,470.0,1689,18910.0,0.6775730591573357,1709,19110.0,1.2006380194696593,-1.0719180555093377,-0.025788134884690152,2.427064173824009,1699,19010.0,1,2.427064173824009,3.498982229333347,A,0.1,0.0,0.14
20,19730.0,1771,20480.0,1846,750.0,1781,19830.0,0.1215726423235024,1824,20260.0,0.35311448154226044,-2.588727019433569,-2.1256433409960525,2.8318723040805733,1791,19930.0,1,2.8318723040805733,5.420599323514143,A,0.1,0.0,0.14
21,20480.0,1846,21020.0,1900,540.0,1857,20590.0,-0.10687409832482553,1886,20880.0,0.3181186596305541,-2.1256433409960525,-1.275657825085294,1.9118951443464018,1869,20710.0,1,1.9118951443464018,4.037538485342454,A,0.1,0.0,0.14
22,21420.0,1940,22220.0,2020,800.0,1954,21560.0,0.3332533280651535,1998,22000.0,0.5283744305098397,-1.8975677342314279,-1.5073255293420558,2.564074390361735,1965,21670.0,1,2.564074390361735,4.461642124593163,A,0.1,0.0,0.14
23,22220.0,2020,22590.0,2057,370.0,2031,22330.0,-0.27458581812030314,2048,22500.0,0.30865463520152375,-1.5073255293420558,-0.3408446226984018,0.9581538931014493,2041,22430.0,1,0.9581538931014493,2.4654794224435053,A,0.1,0.0,0.14
24,22590.0,2057,22910.0,2089,320.0,2063,22650.0,-0.09247757796277878,2078,22800.0,-0.566223441072794,-0.3408446226984018,-1.2883363489184323,0.15588946677284427,2069,22710.0,1,0.15588946677284427,0.4967340894712461,A,0.1,0.0,0.14
25,22910.0,2089,23430.0,2141,520.0,2113,23150.0,-0.276169161401137,2133,23350.0,0.3240719074174509,-1.2883363489184323,-0.0878542112812562,0.735998026116158,2127,23290.0,1,0.735998026116158,2.0243343750345906,A,0.1,0.0,0.14
26,23430.0,2141,23950.0,2193,520.0,2151,23530.0,1.2002246382405515,2174,23760.0,0.6302532678090349,-0.0878542112812562,-1.227796952144289,2.488303487762359,2160,23620.0,1,2.488303487762359,2.5761576990436152,A,0.1,0.0,0.14
27,24480.0,2246,25160.0,2314,680.0,2256,24580.0,-0.11162049213042513,2296,24980.0,0.875326304170281,-2.8510076162070814,-0.8771140236056698,2.6277666319462316,2267,24690.0,1,2.6277666319462316,5.478774248153313,A,0.1,0.0,0.14
28,25330.0,2331,25710.0,2369,380.0,2341,25430.0,-0.3450855634106492,2358,25600.0,-0.3109366025735977,-1.0328948578848176,-0.9645969362107146,0.3427237310635192,2350,25520.0,1,0.3427237310635192,1.3756185889483368,A,0.1,0.0,0.14
29,25710.0,2369,26550.0,2453,840.0,2399,26010.0,0.29577248843147774,2432,26340.0,0.5642996951546708,-0.9645969362107146,-0.4275425227643285,1.55614191307367,2418,26200.0,1,1.55614191307367,2.5207388492843847,A,0.1,0.0,0.14
30,27050.0,2503,27850.0,2583,800.0,2517,27190.0,0.21761545588872466,2556,27580.0,0.3791779152377974,-1.8732162829344927,-1.5500913642363474,2.3084471947119423,2535,27370.0,1,2.3084471947119423,4.181663477646435,A,0.1,0.0,0.14
31,27850.0,2583,28420.0,2640,570.0,2598,28000.0,-0.17133842152206946,2626,28280.0,-0.016642860068614596,-1.5500913642363474,-1.2407002413294377,1.2074145211922085,2609,28110.0,1,1.2074145211922085,2.757505885428556,A,0.1,0.0,0.14
32,28420.0,2640,28930.0,2691,510.0,2650,28520.0,-0.32704270357635545,2678,28800.0,-0.5286133742722456,-1.2407002413294377,-1.643841582721218,0.5866148341767267,2661,28630.0,1,0.5866148341767267,1.8273150755061645,A,0.1,0.0,0.14
33,28930.0,2691,29650.0,2763,720.0,2704,29060.0,0.4422506474743826,2733,29350.0,0.5011375055001372,-1.643841582721218,-1.5260678666697083,2.5283428776699832,2716,29180.0,1,2.5283428776699832,4.172184460391201,A,0.1,0.0,0.14
34,29650.0,2763,30260.0,2824,610.0,2775,29770.0,0.1687436085580165,2799,30010.0,-0.03619554377943013,-1.5260678666697083,-1.9359461713446016,1.8635550837857415,2785,29870.0,1,1.8635550837857415,3.3896229504554496,A,0.1,0.0,0.14
35,30260.0,2824,30790.0,2877,530.0,2835,30370.0,-0.48289841719436,2858,30600.0,-0.4014489583727765,-1.9359461713446016,-1.7730472537014341,0.9701493369558813,2844,30460.0,1,0.9701493369558813,2.906095508300483,A,0.1,0.0,0.14
36,30790.0,2877,31470.0,2945,680.0,2890,30920.0,0.2790791999291997,2919,31210.0,0.6971060304080235,-1.7730472537014341,-0.9369935927437859,2.331205653559833,2902,31040.0,1,2.331205653559833,4.104252907261268,A,0.1,0.0,0.14
37,31470.0,2945,31910.0,2989,440.0,2953,31550.0,-0.4672597029268655,2979,31810.0,-0.6963408858190417,-0.9369935927437859,-1.3951559585281383,0.002474186890054946,2960,31620.0,1,0.002474186890054946,0.9394677796338409,A,0.1,0.0,0.14
0,2640.0,62,3450.0,143,810.0,74,2760.0,0.5662617648889181,120,3220.0,0.8146293143035843,-1.8916785206162954,-1.3949434217869625,3.0242020503941314,86,2880.0,1,3.0242020503941314,4.915880571010427,A_bis,0.1,0.5,0.14
1,3980.0,196,4570.0,255,590.0,212,4140.0,0.28337144423010074,239,4410.0,1.225686402134074,-1.9216749189326665,-0.037045003124719623,2.4884178073928678,223,4250.0,1,2.4884178073928678,4.4100927263255345,A_bis,0.1,0.5,0.14
2,4570.0,255,5010.0,299,440.0,263,4650.0,0.4181482138607667,286,4880.0,-0.39094751994708643,-0.037045003124719623,-1.6552364707404261,0.8733414308462532,272,4740.0,1,0.8733414308462532,0.9103864339709727,A_bis,0.1,0.5,0.14
3,5010.0,299,5650.0,363,640.0,311,5130.0,-0.48321170315946804,346,5480.0,-0.46858087290164274,-1.6552364707404261,-1.6259748102247753,0.6888130644214899,325,5270.0,1,0.6888130644214899,2.344049535161916,A_bis,0.1,0.5,0.14
4,5650.0,363,6240.0,422,590.0,374,5760.0,0.16312287164457762,397,5990.0,0.3579612512386401,-1.6259748102247753,-1.2362980510366504,1.9522205535139305,383,5850.0,1,1.9522205535139305,3.578195363738706,A_bis,0.1,0.5,0.14
5,6240.0,422,6980.0,496,740.0,436,6380.0,0.002497969184929172,483,6850.0,0.19667065648310633,-1.2362980510366504,-0.5413914834752557,1.2412939894065087,446,6480.0,2,1.0880133929239886,2.477592040443159,A_bis,0.1,0.5,0.14
6,7190.0,517,7670.0,565,480.0,539,7410.0,-0.32890552380112725,558,7600.0,0.005361224982112334,-1.0936006128868228,-0.42506711532034347,0.4357895652845682,551,7530.0,1,0.4357895652845682,1.529390178171391,A_bis,0.1,0.5,0.14
7,7670.0,565,8040.0,602,370.0,575,7770.0,0.5026826978584696,592,7940.0,0.6784158249359887,-0.42506711532034347,-0.0736008611653052,1.4304325110372826,584,7860.0,1,1.4304325110372826,1.8554996263576262,A_bis,0.1,0.5,0.14
8,8040.0,602,8250.0,623,210.0,607,8090.0,0.004046007260284534,617,8190.0,-0.08300001380379907,-0.0736008611653052,-0.24769290329347243,0.08169287568587427,611,8130.0,1,0.08169287568587427,0.15529373685117948,A_bis,0.1,0.5,0.14
9,8250.0,623,8830.0,681,580.0,631,8330.0,0.12080597426860168,665,8670.0,-0.3248208646193842,-0.24769290329347243,-1.1389465810694444,0.48930485183067585,637,8390.0,1,0.48930485183067585,0.7369977551241482,A_bis,0.1,0.5,0.14
10,8830.0,681,9350.0,733,520.0,691,8930.0,-0.24356319183187103,716,9180.0,-0.43070938899740074,-1.1389465810694444,-1.5132389754005038,0.6518201974057022,700,9020.0,1,0.6518201974057022,1.7907667784751466,A_bis,0.1,0.5,0.14
11,9350.0,733,10040.0,802,690.0,744,9460.0,0.3444339541004131,785,9870.0,0.2737975867078706,-1.5132389754005038,-1.6545117101855888,2.20210688360133,756,9580.0,1,2.20210688360133,3.715345859001834,A_bis,0.1,0.5,0.14
12,10210.0,819,10620.0,860,410.0,833,10350.0,0.14505195993279285,850,10520.0,0.7232833825319215,-1.2197040009575981,-0.06324115575934112,1.509807920823184,842,10440.0,1,1.509807920823184,2.729511921780782,A_bis,0.1,0.5,0.14
13,10620.0,860,11020.0,900,400.0,866,10680.0,0.12178401148785094,886,10880.0,-1.0427826894874188,-0.06324115575934112,-2.3923745577098807,0.306809178735043,871,10730.0,1,0.306809178735043,0.3700503344943841,A_bis,0.1,0.5,0.14
14,11020.0,900,11880.0,986,860.0,914,11160.0,-0.25429510297858604,972,11740.0,0.34921012925046235,-2.3923745577098807,-0.892173661186219,1.8837843517527084,926,11280.0,2,1.7371891357199263,4.276158909462589,A_bis,0.1,0.5,0.14
15,12770.0,1075,13480.0,1146,710.0,1089,12910.0,0.8744662228039248,1128,13300.0,1.1456109389502238,-1.2596896090437986,-0.7174001767512,3.008622054651648,1100,13020.0,1,3.008622054651648,4.268311663695447,A_bis,0.1,0.5,0.14
16,13820.0,1180,14330.0,1231,510.0,1195,13970.0,-0.7095681802918548,1219,14210.0,-0.22226341882404854,-1.9548348981045938,-0.9802253751689811,0.535698537520884,1208,14100.0,1,0.535698537520884,2.490533435625478,A_bis,0.1,0.5,0.14
17,14330.0,1231,15000.0,1298,670.0,1244,14460.0,0.743565919068887,1275,14770.0,0.6730308071526692,-0.9802253751689811,-1.121295599001417,2.467357213306755,1256,14580.0,1,2.467357213306755,3.4475825884757363,A_bis,0.1,0.5,0.14
18,15230.0,1321,15930.0,1391,700.0,1337,15390.0,0.09826280178575231,1378,15800.0,-0.33157700740655427,-1.0677265021363473,-1.9274061205209607,1.2642521057078522,1359,15610.0,1,1.2642521057078522,2.3319786078441993,A_bis,0.1,0.5,0.14
19,15930.0,1391,16260.0,1424,330.0,1401,16030.0,-0.7265999800433622,1416,16180.0,-0.05807560133618295,-1.9274061205209607,-0.5903573631066019,0.474206160434236,1410,16120.0,1,0.474206160434236,2.401612280955197,A_bis,0.1,0.5,0.14
20,16260.0,1424,16850.0,1483,590.0,1434,16360.0,0.3992956463168721,1470,16720.0,0.17092658491881818,-0.5903573631066019,-1.0470954859027097,1.388948655740346,1444,16460.0,1,1.388948655740346,1.979306018846948,A_bis,0.1,0.5,0.14
21,16850.0,1483,17230.0,1521,380.0,1492,16940.0,-0.42520462988552443,1508,17100.0,-0.13970580981648628,-1.0470954859027097,-0.47609784576463343,0.19668622613166087,1500,17020.0,1,0.19668622613166087,1.2437817120343706,A_bis,0.1,0.5,0.14
22,17230.0,1521,17750.0,1573,520.0,1533,17350.0,0.10714501998920545,1556,17580.0,-0.20879903855639315,-0.47609784576463343,-1.1079859628558306,0.6903878857430443,1542,17440.0,1,0.6903878857430443,1.1664857315076778,A_bis,0.1,0.5,0.14
23,17930.0,1591,18580.0,1656,650.0,1604,18060.0,0.9498065681638168,1634,18360.0,0.729855490210719,-1.1720725352116783,-1.6119746911178738,3.0716856715393117,1614,18160.0,1,3.0716856715393117,4.24375820675099,A_bis,0.1,0.5,0.14
24,18780.0,1676,19290.0,1727,510.0,1689,18910.0,-0.09267824042246642,1714,19160.0,0.5503415164710621,-1.714981589551058,-0.4289420757640012,1.5296251087061252,1701,19030.0,1,1.5296251087061252,3.2446066982571833,A_bis,0.1,0.5,0.14
25,19290.0,1727,19730.0,1771,440.0,1736,19380.0,0.25692220040704156,1756,19580.0,-0.09133883931767528,-0.4289420757640012,-1.1254641552134348,0.9427864765780843,1745,19470.0,1,0.9427864765780843,1.3717285523420855,A_bis,0.1,0.5,0.14
26,19730.0,1771,20370.0,1835,640.0,1787,19890.0,-0.08153177943694989,1822,20240.0,0.3942347761811195,-1.1254641552134348,-0.17393104397729603,0.962400596339535,1805,20070.0,1,0.962400596339535,2.08786475155297,A_bis,0.1,0.5,0.14
27,20370.0,1835,20830.0,1881,460.0,1844,20460.0,0.03616454403097452,1868,20700.0,-0.7434867909148134,-0.17393104397729603,-1.7332337138688718,0.2462601320392451,1855,20570.0,1,0.2462601320392451,0.4201911760165411,A_bis,0.1,0.5,0.14
28,21160.0,1914,22110.0,2009,950.0,1925,21270.0,0.47042361088067386,1972,21740.0,0.2804670043096096,-2.190155245277366,-1.622313415137242,3.131002467038713,1935,21370.0,2,2.6571249453975874,5.321157712316079,A_bis,0.1,0.5,0.14
