,area,beta,beta_rel,delta,delta_rel,low_delta,low_delta_rel,g_KL_Vp_MC,g_KL_Vp_PC_Vp_BC,g_peak_AMPA_Vp_PC_Vp_BC
0,Vp,0.0008380922954529524,0.18445900082588196,0.000636143668089062,0.14001134037971497,0.00018861290300264955,0.04151254892349243,1.2,1.3,1.0
