,area,beta,beta_rel,delta,delta_rel,low_delta,low_delta_rel,g_KL_Vp_MC,g_KL_Vp_PC_Vp_BC,g_peak_AMPA_Vp_PC_Vp_BC
0,Vp,0.04698750376701355,0.11107872426509857,0.2683989107608795,0.6344965696334839,0.21548128128051758,0.5093989968299866,1.2,1.25,2.0
