,area,beta,beta_rel,delta,delta_rel,low_delta,low_delta_rel,g_KL_Vp_MC,g_KL_Vp_PC_Vp_BC,g_peak_AMPA_Vp_PC_Vp_BC
0,Vp,0.04336470365524292,0.08934487402439117,0.3405250310897827,0.7015882730484009,0.27181804180145264,0.5600303411483765,1.2,1.3,2.125
