,anchor,area,beta,beta_rel,delta,delta_rel,low_delta,low_delta_rel,size,subnet,g_peak_NaP_Vp_PC_Vp_BC
0,0.0,Vp,0.02030874788761139,0.21057328581809998,0.027105646207928658,0.28104761242866516,0.009022023528814316,0.09354575723409653,1.0,full,2.5
