,area,beta,beta_rel,delta,delta_rel,low_delta,low_delta_rel,g_KL_Vp_MC,g_KL_Vp_PC_Vp_BC,g_peak_AMPA_Vp_PC_Vp_BC
0,Vp,0.15101996064186096,0.1861293762922287,0.24024277925491333,0.2960948944091797,0.05486367642879486,0.0676184892654419,1.2,1.05,2.25
