,area,beta,beta_rel,delta,delta_rel,low_delta,low_delta_rel,g_KL_Vp_MC,g_KL_Vp_PC_Vp_BC,g_peak_AMPA_Vp_PC_Vp_BC
0,Vp,0.14047929644584656,0.17971381545066833,0.2792026400566101,0.35718128085136414,0.11147186905145645,0.14260490238666534,1.2,1.05,2.125
